"lon","lat","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
37.57,-0.38,19.0799369812012,10.9527502059937,77.8364105224609,97.6718292236328,26.77174949646,12.700249671936,14.0714998245239,19.904541015625,17.7222919464111,20.0869579315186,17.7222919464111,1444,331,25,90.3648376464844,647,101,488,101
36.84,-1.23,19.8828029632568,12.0045204162598,74.2911529541016,116.233840942383,28.6749992370605,12.5162496566772,16.158748626709,20.8445415496826,18.4559173583984,21.2243328094482,18.2584590911865,776,164,14,75.3582153320312,364,46,286,57
37.517108,-3.281092,19.0630321502686,10.3080205917358,67.4013137817383,171.328964233398,27.4365005493164,12.1429996490479,15.2935009002686,19.7400417327881,16.9890823364258,20.9236259460449,16.7472496032715,1261,286,24,77.9019775390625,591,74,346,83
30.490563,0.416105,20.86891746521,10.5401248931885,86.515022277832,38.5094871520996,27.2472496032715,15.0642499923706,12.1829996109009,20.6967086791992,21.0530834197998,21.3930416107178,20.5155830383301,1176,167,41,44.0103187561035,456,176,298,197
36.131589,-0.310769,16.8463230133057,14.3937292098999,81.4101943969727,70.7230606079102,26.3267498016357,8.64624977111816,17.6805000305176,17.1260833740234,17.1765842437744,17.8007926940918,16.0417499542236,888,135,25,44.780948638916,322,106,228,268
30.908368,-25.793627,19.5370006561279,13.1509170532227,59.2683982849121,318.08203125,28.6867504119873,6.4980001449585,22.1887512207031,22.9428749084473,15.2132911682129,22.9428749084473,15.2132911682129,851,152,8,76.9538803100586,415,31,415,31
35.594525,-3.337772,20.2541351318359,11.2752714157104,70.473747253418,151.35969543457,28.2474994659424,12.2482500076294,15.999249458313,20.912166595459,18.5070419311523,21.5593757629395,18.019624710083,755,183,2,89.5569915771484,394,10,392,16
30.945405,-25.46367,20.2744274139404,13.3729372024536,58.5973358154297,332.682403564453,29.7695007324219,6.94775009155273,22.8217506408691,23.8811664581299,15.7633333206177,23.8811664581299,15.7633333206177,782,138,9,76.6521530151367,381,30,381,30
36.268222,7.254173,18.8206558227539,14.8256874084473,81.1543807983398,69.3425903320312,27.9839992523193,9.71549987792969,18.2684993743896,18.8445835113525,18.8099994659424,19.793083190918,18.0979995727539,1772,220,42,44.0769233703613,632,173,532,613
37.19,-0.55,20.0834159851074,11.7498750686646,75.9305648803711,101.746704101562,28.2962493896484,12.8217496871948,15.4744997024536,20.853084564209,19.0067081451416,21.013542175293,18.7502498626709,1200,312,22,93.6039962768555,605,78,437,83
36.643538,-3.375753,20.3352813720703,11.8731880187988,69.6343994140625,168.176116943359,29.488000869751,12.4372501373291,17.0507507324219,21.0016670227051,18.347375869751,22.007791519165,17.9614582061768,760,199,4,91.702262878418,408,15,261,20
30.827345,-29.76991,18.6616973876953,10.8742294311523,54.5347480773926,306.326568603516,26.8642501831055,6.92425012588501,19.9400005340576,22.1142921447754,14.9762916564941,22.1493339538574,14.6096668243408,927,133,18,54.6802101135254,378,81,369,81
35.659141,-3.337737,20.2541351318359,11.2752714157104,70.473747253418,151.35969543457,28.2474994659424,12.2482500076294,15.999249458313,20.912166595459,18.5070419311523,21.5593757629395,18.019624710083,755,183,2,89.5569915771484,394,10,392,16
47.526778,-18.930902,18.566312789917,11.1924161911011,65.646598815918,247.26513671875,26.1557502746582,9.10624980926514,17.0494995117188,21.0000839233398,15.1677503585815,21.0207920074463,15.1677503585815,1296,292,11,103.29817199707,805,37,750,37
35.09,0.82,18.3146877288818,13.0801668167114,82.0086059570312,78.1877975463867,27.0152492523193,11.0655002593994,15.9497489929199,17.3212909698486,18.7978324890137,19.294792175293,17.3212909698486,1160,188,25,56.0813751220703,474,103,250,474
-13.77769,10.97385,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77769,10.97385,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77769,10.97385,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77769,10.97385,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77769,10.97385,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77769,10.97385,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77427,10.97262,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77427,10.97262,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77427,10.97262,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77427,10.97262,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77427,10.97262,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
-13.77427,10.97262,26.7161045074463,11.5795831680298,59.4220924377441,172.658096313477,36.971248626709,17.4842491149902,19.4869995117188,25.3113327026367,26.9804992675781,29.3214588165283,25.3113327026367,2585,785,0,123.313003540039,1825,4,136,1825
34.130981,-11.35837,18.4653854370117,10.2406463623047,55.2339286804199,260.676788330078,26.9137496948242,8.37325000762939,18.5405006408691,20.4324588775635,15.7059173583984,20.8443756103516,14.6623754501343,1230,235,5,86.3822326660156,625,36,480,55
35.664497,-3.30859,17.4401969909668,9.80972957611084,66.4615783691406,148.662902832031,24.8012504577637,10.0412502288818,14.7600002288818,18.0936241149902,15.7114582061768,18.7472496032715,15.2709579467773,921,220,6,85.3787612915039,465,20,453,31
41.309323,19.837162,28.0124378204346,11.5560836791992,51.5442123413086,416.733489990234,39.0260009765625,16.6062507629395,22.419750213623,23.4385833740234,32.8585014343262,32.8585014343262,22.6950836181641,197,25,9,30.4270114898682,62,36,36,51
32.294667,0.692478,22.3695526123047,10.7596454620361,82.5822906494141,58.8752098083496,29.2465000152588,16.2175006866455,13.0289993286133,22.7368755340576,22.824333190918,23.0618743896484,21.5706253051758,1172,151,39,36.6150817871094,388,171,213,235
38.500665,7.035705,18.0797710418701,14.8833332061768,72.5061264038086,79.2164001464844,28.2382507324219,7.71124982833862,20.5270004272461,17.5111656188965,17.47825050354,19.165958404541,17.3640003204346,1008,136,20,49.9235038757324,395,82,231,137
38.483842,7.047365,19.5439167022705,14.9130830764771,72.2069549560547,87.0876388549805,30.0332508087158,9.38000011444092,20.6532516479492,18.7007503509521,19.1806259155273,20.7600421905518,18.7007503509521,1000,134,18,49.964656829834,387,82,223,387
38.504098,7.04893,18.0797710418701,14.8833332061768,72.5061264038086,79.2164001464844,28.2382507324219,7.71124982833862,20.5270004272461,17.5111656188965,17.47825050354,19.165958404541,17.3640003204346,1008,136,20,49.9235038757324,395,82,231,137
35.126553,-16.015621,20.2277183532715,10.4401874542236,59.3681564331055,255.922210693359,28.5450000762939,10.9595003128052,17.5854988098145,22.5113334655762,17.6293334960938,22.691333770752,16.5926246643066,1168,221,13,88.0162734985352,643,55,536,67
30.110924,-0.319039,21.9740314483643,10.6498546600342,88.2816314697266,34.8582344055176,28.1852493286133,16.1217498779297,12.0634994506836,21.8164176940918,21.7877082824707,22.4134998321533,21.6417922973633,1021,131,27,42.9814872741699,378,143,198,338
-3.98368,5.34677,26.5013027191162,6.53422927856445,65.0592803955078,120.730972290039,31.6620006561279,21.6184997558594,10.0435009002686,27.1363754272461,27.0984992980957,27.7553329467773,24.7539176940918,1654,416,22,77.3971328735352,820,146,330,272
49.618889,-14.613056,22.4464263916016,10.1416044235229,67.0253372192383,212.415664672852,29.6595001220703,14.5284996032715,15.1310005187988,24.6601657867432,20.5195007324219,24.6601657867432,19.6017913818359,2142,323,57,55.9813613891602,945,226,945,259
49.618889,-14.613056,22.4464263916016,10.1416044235229,67.0253372192383,212.415664672852,29.6595001220703,14.5284996032715,15.1310005187988,24.6601657867432,20.5195007324219,24.6601657867432,19.6017913818359,2142,323,57,55.9813613891602,945,226,945,259
49.618889,-14.613056,22.4464263916016,10.1416044235229,67.0253372192383,212.415664672852,29.6595001220703,14.5284996032715,15.1310005187988,24.6601657867432,20.5195007324219,24.6601657867432,19.6017913818359,2142,323,57,55.9813613891602,945,226,945,259
35.664659,-3.298148,17.4401969909668,9.80972957611084,66.4615783691406,148.662902832031,24.8012504577637,10.0412502288818,14.7600002288818,18.0936241149902,15.7114582061768,18.7472496032715,15.2709579467773,921,220,6,85.3787612915039,465,20,453,31
30.117588,-0.322325,21.9740314483643,10.6498546600342,88.2816314697266,34.8582344055176,28.1852493286133,16.1217498779297,12.0634994506836,21.8164176940918,21.7877082824707,22.4134998321533,21.6417922973633,1021,131,27,42.9814872741699,378,143,198,338
30.119824,-0.271278,21.9740314483643,10.6498546600342,88.2816314697266,34.8582344055176,28.1852493286133,16.1217498779297,12.0634994506836,21.8164176940918,21.7877082824707,22.4134998321533,21.6417922973633,1021,131,27,42.9814872741699,378,143,198,338
